Date,Hours,direct_normal,total_skycover,dry_bulb_temp,station_pressure,wind_direction,wind_speed
01/01/2001,1,0,10,0,1008,0,0
01/01/2001,2,0,10,-0.8,1008,60,0.8
01/01/2001,3,0,10,-1.5,1008,140,2
01/01/2001,4,0,10,-0.4,1008,130,1.9
01/01/2001,5,0,10,-0.3,1008,0,0
01/01/2001,6,0,10,-0.2,1008,0,0
01/01/2001,7,0,10,-0.1,1008,180,4.7
01/01/2001,8,0,10,-0.1,1008,50,2.1
01/01/2001,9,0,10,0,1008,200,3.1
01/01/2001,10,0,10,0.1,1008,160,0.9
01/01/2001,11,0,10,0.2,1008,160,6
01/01/2001,12,0,10,-1.7,1008,160,2.9
01/01/2001,13,0,10,-1.6,1008,100,2.8
01/01/2001,14,0,10,-1.6,1008,140,3.2
01/01/2001,15,0,10,-2.5,1008,170,3.7
01/01/2001,16,0,10,-2.4,1008,160,3.6
01/01/2001,17,0,10,-2.3,1008,200,4.6
01/01/2001,18,0,10,-3.2,1008,180,1.9
01/01/2001,19,0,10,-5.1,1008,210,1.4
01/01/2001,20,0,10,-4,1008,220,1.3
01/01/2001,21,0,10,-4,1008,180,1.7
01/01/2001,22,0,10,-4.9,1008,230,1.2
01/01/2001,23,0,10,-3.8,1008,240,0.6
01/01/2001,0,0,10,-7.7,1008,0,0
01/02/2001,1,0,10,-5.6,1008,260,1
01/02/2001,2,0,10,-5.5,1008,0,0
01/02/2001,3,0,10,-5.4,1008,0,0
01/02/2001,4,0,10,-3.4,1008,270,0.3
01/02/2001,5,0,10,-6.3,1008,270,0.2
01/02/2001,6,0,10,-2.2,1008,270,2.6
01/02/2001,7,0,10,-1.1,1008,290,6.2
01/02/2001,8,0,10,-1,1008,270,3.6
01/02/2001,9,0,10,-0.4,1008,260,3.6
01/02/2001,10,0,10,0,1008,260,3.6
01/02/2001,11,0,10,0.1,1008,250,3.6
01/02/2001,12,0,10,0.3,1008,250,3.5
01/02/2001,13,99,8,0.6,1008,240,3.5
01/02/2001,14,0,10,0.6,1008,230,3.5
01/02/2001,15,0,10,0.7,1008,270,8.1
01/02/2001,16,0,10,0.7,1008,220,3.5
01/02/2001,17,0,10,0.6,1008,210,3.5
01/02/2001,18,0,10,0.3,1008,210,3.4
01/02/2001,19,0,10,1.2,1008,200,3.4
01/02/2001,20,0,10,0.8,1008,200,3.6
01/02/2001,21,0,10,1.2,1008,200,3.7
01/02/2001,22,0,10,0.7,1008,190,3.9
01/02/2001,23,0,10,1,1008,190,4.1
01/02/2001,0,0,10,1.2,1008,180,4.2
01/03/2001,1,0,5,1.2,1008,180,4.3
01/03/2001,2,0,10,1.3,1008,180,4.5
01/03/2001,3,0,9,1.2,1008,170,4.6
01/03/2001,4,0,4,1.6,1008,170,4.8
01/03/2001,5,0,3,1.7,1008,170,5
01/03/2001,6,0,3,1.8,1008,160,5.1
01/03/2001,7,0,10,1.6,1008,160,5.2
01/03/2001,8,0,10,1.4,1008,40,5.2
01/03/2001,9,0,10,1.6,1008,70,4.2
01/03/2001,10,0,10,1.7,1008,110,3.2
01/03/2001,11,0,10,1.1,1008,100,3.2
01/03/2001,12,0,10,0.6,1008,100,3.2
01/03/2001,13,0,10,1.1,1008,90,3.1
01/03/2001,14,0,10,1.2,1008,80,3.1
01/03/2001,15,0,10,0.7,1008,80,3.1
01/03/2001,16,0,10,-1,1008,70,3.1
01/03/2001,17,0,10,-1.1,1008,90,2.9
01/03/2001,18,0,10,-1.5,1008,100,2.7
01/03/2001,19,0,10,-0.6,1008,120,2.6
01/03/2001,20,0,10,-1.1,1008,130,2.4
01/03/2001,21,0,10,-0.7,1008,150,2.2
01/03/2001,22,0,10,-1.3,1008,160,2
01/03/2001,23,0,10,-1,1008,180,1.9
01/03/2001,0,0,10,-1,1008,190,1.7
01/04/2001,1,0,10,-1,1008,210,1.5
01/04/2001,2,0,10,-1,1008,0,0
01/04/2001,3,0,10,-1.3,1008,0,0
01/04/2001,4,0,10,-1,1008,0,0
01/04/2001,5,0,10,-1.3,1008,0,0
01/04/2001,6,0,10,-1.3,1008,0,0
01/04/2001,7,0,10,-1.7,1008,0,0
01/04/2001,8,0,10,-0.6,1008,0,0
01/04/2001,9,0,10,-0.7,1008,0,0
01/04/2001,10,0,10,-0.9,1008,0,0
01/04/2001,11,0,10,-0.5,1008,0,0
01/04/2001,12,0,10,0,1008,0,0
01/04/2001,13,0,10,0.1,1008,0,0
01/04/2001,14,0,10,0.2,1008,0,0
01/04/2001,15,0,10,0.3,1008,0,0
01/04/2001,16,0,10,-0.7,1008,0,0
01/04/2001,17,0,10,0.4,1008,0,0
01/04/2001,18,0,10,-0.5,1008,0,0
01/04/2001,19,0,10,0.6,1008,0,0
01/04/2001,20,0,10,0.3,1008,330,2.4
01/04/2001,21,0,10,0.8,1008,30,0.1
01/04/2001,22,0,10,0.8,1008,40,0.4
01/04/2001,23,0,10,0.9,1008,40,0.7
01/04/2001,0,0,10,1,1008,110,3
01/05/2001,1,0,10,1,1008,280,2.3
01/05/2001,2,0,10,1,1008,40,0.7
01/05/2001,3,0,10,1,1008,30,0.6
01/05/2001,4,0,10,1,1008,240,2
01/05/2001,5,0,10,1,1008,130,1.9
01/05/2001,6,0,10,1,1008,150,1.8
01/05/2001,7,0,10,1.5,1008,10,0.2
01/05/2001,8,0,10,2,1008,10,0.1
01/05/2001,9,0,10,2,1008,0,0
01/05/2001,10,0,10,0,1008,0,0
01/05/2001,11,0,10,-1,1008,0,0
01/05/2001,12,18,10,-2.1,1008,0,0
01/05/2001,13,0,10,-3,1008,360,0.1
01/05/2001,14,42,10,-2,1008,360,0.1
01/05/2001,15,38,10,-3,1008,360,0.2
01/05/2001,16,9,10,-5,1008,360,0.2
01/05/2001,17,0,10,-6,1008,360,0.3
01/05/2001,18,0,9,-7,1008,360,0.3
01/05/2001,19,0,9,-6,1008,360,0.4
01/05/2001,20,0,8,-8,1008,360,0.4
01/05/2001,21,0,7,-7,1008,360,0.5
01/05/2001,22,0,6,-7,1008,10,0.5
01/05/2001,23,0,6,-6,1008,10,0.6
01/05/2001,0,0,5,-4,1008,10,0.6
01/06/2001,1,0,4,-2,1008,10,0.7
01/06/2001,2,0,4,0,1008,10,0.7
01/06/2001,3,0,3,-0.9,1008,10,0.8
01/06/2001,4,0,2,-1.2,1008,10,0.8
01/06/2001,5,0,1,-2,1008,10,0.9
01/06/2001,6,0,1,-2.3,1008,10,0.9
01/06/2001,7,0,0,-3,1008,10,1
01/06/2001,8,0,0,-3,1008,10,1
01/06/2001,9,0,2,-6,1008,10,1.1
01/06/2001,10,2,4,-5.1,1008,10,1.1
01/06/2001,11,49,5,-4,1008,10,1.2
01/06/2001,12,82,7,-4,1008,10,1.2
01/06/2001,13,23,9,-3.4,1008,10,1.3
01/06/2001,14,220,3,-3,1008,10,1.2
01/06/2001,15,56,6,-2.7,1008,10,1.1
01/06/2001,16,5,9,-3.5,1008,10,1
01/06/2001,17,0,9,-5.4,1008,360,0.9
01/06/2001,18,0,9,-5.3,1008,360,0.8
01/06/2001,19,0,9,-4.1,1008,360,0.7
01/06/2001,20,0,9,-4.9,1008,10,0.6
01/06/2001,21,0,10,-2.8,1008,10,0.5
01/06/2001,22,0,10,-2.6,1008,10,0.4
01/06/2001,23,0,10,-1.5,1008,360,0.3
01/06/2001,0,0,10,0.7,1008,360,0.2
01/07/2001,1,0,10,1.8,1008,360,0.1
01/07/2001,2,0,10,1,1008,0,0
01/07/2001,3,0,10,1,1008,360,0.2
01/07/2001,4,0,10,0,1008,360,0.2
01/07/2001,5,0,10,1,1008,10,0.4
01/07/2001,6,0,9,0,1008,10,0.5
01/07/2001,7,0,9,-2,1008,360,0.5
01/07/2001,8,0,9,-1.7,1008,340,0.6
01/07/2001,9,0,9,-1,1008,340,0.7
01/07/2001,10,2,9,0,1008,330,0.7
01/07/2001,11,27,9,0,1008,310,0.9
01/07/2001,12,6,9,0,1008,300,1
01/07/2001,13,37,9,2,1008,290,1
01/07/2001,14,17,9,2,1008,280,1.1
01/07/2001,15,30,9,2,1008,270,1.2
01/07/2001,16,14,9,1,1008,260,1.3
01/07/2001,17,0,9,2,1008,200,4.3
01/07/2001,18,0,9,0,1008,130,3.5
01/07/2001,19,0,9,-1,1008,140,3.4
01/07/2001,20,0,10,-1,1008,130,3.3
01/07/2001,21,0,10,-1,1008,120,3.2
01/07/2001,22,0,10,-2,1008,120,3.2
01/07/2001,23,0,10,-1,1008,120,3
01/07/2001,0,0,10,0,1008,120,3
01/08/2001,1,0,10,0,1008,110,2.9
01/08/2001,2,0,10,0.2,1008,100,2.8
01/08/2001,3,0,10,0.3,1008,100,2.8
01/08/2001,4,0,10,0.9,1008,110,2.8
01/08/2001,5,0,10,1,1008,90,2.6
01/08/2001,6,0,10,1,1008,90,2.6
01/08/2001,7,0,10,0.2,1008,100,2.6
01/08/2001,8,0,10,-0.1,1008,110,2.5
01/08/2001,9,0,10,-0.4,1008,120,2
01/08/2001,10,0,10,-0.8,1008,130,1.3
01/08/2001,11,0,10,-1.1,1008,150,1.5
01/08/2001,12,0,10,-1.1,1008,110,1
01/08/2001,13,0,10,0.8,1008,50,0.5
01/08/2001,14,0,10,1,1008,0,0
01/08/2001,15,0,10,1.3,1008,0,0
01/08/2001,16,0,10,1,1008,0,0
01/08/2001,17,0,10,0.1,1008,0,0
01/08/2001,18,0,10,1.5,1008,0,0
01/08/2001,19,0,10,2,1008,0,0
01/08/2001,20,0,10,1.1,1008,0,0
01/08/2001,21,0,10,1.3,1008,0,0
01/08/2001,22,0,10,0.3,1008,0,0
01/08/2001,23,0,10,0.3,1008,0,0
01/08/2001,0,0,10,0,1008,0,0
01/09/2001,1,0,10,-0.3,1008,0,0
01/09/2001,2,0,10,-0.6,1008,0,0
01/09/2001,3,0,10,-1.1,1008,0,0
01/09/2001,4,0,10,-1,1008,0,0
01/09/2001,5,0,10,-1.4,1008,0,0
01/09/2001,6,0,10,-1.7,1008,0,0
01/09/2001,7,0,10,-2.2,1008,0,0
01/09/2001,8,0,10,-2.6,1008,0,0
01/09/2001,9,0,10,-1.9,1008,0,0
01/09/2001,10,2,10,-2.9,1008,0,0
01/09/2001,11,0,10,-3.2,1008,0,0
01/09/2001,12,0,10,-3.6,1008,0,0
01/09/2001,13,0,10,-3.4,1008,0,0
01/09/2001,14,39,10,-4.8,1008,0,0
01/09/2001,15,45,10,-3,1008,0,0
01/09/2001,16,11,10,-3.3,1008,0,0
01/09/2001,17,0,10,-3.3,1008,0,0
01/09/2001,18,0,10,-3.5,1008,0,0
01/09/2001,19,0,10,-2.5,1008,0,0
01/09/2001,20,0,10,-2.8,1008,0,0
01/09/2001,21,0,10,-2.3,1008,0,0
01/09/2001,22,0,10,-2.7,1008,0,0
01/09/2001,23,0,10,-2.3,1008,0,0
01/09/2001,0,0,10,-2.1,1008,0,0
01/10/2001,1,0,10,-2,1008,0,0
01/10/2001,2,0,10,-1.1,1008,0,0
01/10/2001,3,0,7,-2.2,1008,0,0
01/10/2001,4,0,10,-2.3,1008,0,0
01/10/2001,5,0,4,-3.3,1008,0,0
01/10/2001,6,0,0,-5.4,1008,60,1.5
01/10/2001,7,0,0,-5.5,1008,0,0
01/10/2001,8,0,0,-6.6,1008,0,0
01/10/2001,9,0,7,-5.7,1008,300,1.5
01/10/2001,10,0,8,-7.8,1008,20,1.5
01/10/2001,11,4,10,-5.8,1008,140,1.5
01/10/2001,12,58,8,-6.9,1008,0,0
01/10/2001,13,262,4,-4,1008,180,2.1
01/10/2001,14,184,4,-5,1008,150,1.5
01/10/2001,15,132,4,-3,1008,200,2.6
01/10/2001,16,0,10,-5,1008,0,0
01/10/2001,17,0,10,-5,1008,0,0
01/10/2001,18,0,10,-3,1008,0,0
01/10/2001,19,0,10,-2,1008,0,0
01/10/2001,20,0,10,-3,1008,0,0
01/10/2001,21,0,10,-2,1008,0,0
01/10/2001,22,0,10,-2,1008,0,0
01/10/2001,23,0,10,-1,1008,0,0
01/10/2001,0,0,10,-1,1008,0,0
01/11/2001,1,0,10,-1,1008,50,1.5
01/11/2001,2,0,10,0,1008,0,0
01/11/2001,3,0,10,0,1008,0,0
01/11/2001,4,0,10,0,1008,0,0
01/11/2001,5,0,10,-0.1,1008,0,0
01/11/2001,6,0,10,0,1008,0,0
01/11/2001,7,0,10,0,1008,0,0
01/11/2001,8,0,10,0,1008,0,0
01/11/2001,9,0,10,0,1008,130,1.5
01/11/2001,10,5,10,0,1008,0,0
01/11/2001,11,19,10,-1,1008,0,0
01/11/2001,12,29,10,0,1008,0,0
01/11/2001,13,268,8,-1,1008,0,0
01/11/2001,14,327,5,-1,1008,0,0
01/11/2001,15,245,5,-1,1008,0,0
01/11/2001,16,173,5,-1,1008,0,0
01/11/2001,17,0,5,-1,1008,0,0
01/11/2001,18,0,5,0,1008,360,2.1
01/11/2001,19,0,5,-1,1008,300,2.1
01/11/2001,20,0,5,0,1008,0,0
01/11/2001,21,0,8,2,1008,350,2.1
01/11/2001,22,0,5,2,1008,100,4.6
01/11/2001,23,0,0,3,1008,90,3.1
01/11/2001,0,0,0,2,1008,90,4.6
01/12/2001,1,0,0,2,1008,160,3.6
01/12/2001,2,0,0,2,1008,260,2.6
01/12/2001,3,0,0,2,1008,320,4.1
01/12/2001,4,0,0,-2,1008,90,2.6
01/12/2001,5,0,0,-3,1008,10,3.1
01/12/2001,6,0,10,-3,1008,90,1.5
01/12/2001,7,0,10,-2,1008,30,2.1
01/12/2001,8,0,10,-2,1008,100,1.5
01/12/2001,9,0,10,-2,1008,210,1.5
01/12/2001,10,0,10,-2,1008,270,1.5
01/12/2001,11,0,10,-1,1008,0,0
01/12/2001,12,0,10,-1,1008,120,1.5
01/12/2001,13,0,10,1,1008,0,0
01/12/2001,14,0,10,0,1008,0,0
01/12/2001,15,15,10,0.3,1008,0,0
01/12/2001,16,0,10,0,1008,0,0
01/12/2001,17,0,10,0,1008,0,0
01/12/2001,18,0,10,-0.6,1008,0,0
01/12/2001,19,0,10,0.8,1008,0,0
01/12/2001,20,0,10,1.2,1008,0,0
01/12/2001,21,0,10,0.5,1008,70,1
01/12/2001,22,0,10,0.9,1008,0,0
01/12/2001,23,0,10,1.3,1008,0,0
01/12/2001,0,0,10,1.7,1008,0,0
01/13/2001,1,0,10,2.1,1008,0,0
01/13/2001,2,0,10,1.5,1008,10,0.5
01/13/2001,3,0,10,0.8,1008,0,0
01/13/2001,4,0,10,2.2,1008,0,0
01/13/2001,5,0,9,0.6,1008,0,0
01/13/2001,6,0,10,1,1008,0,0
01/13/2001,7,0,10,0.8,1008,0,0
01/13/2001,8,0,10,0.8,1008,0,0
01/13/2001,9,0,10,1.6,1008,10,0.1
01/13/2001,10,0,10,2.4,1008,20,0.8
01/13/2001,11,0,10,5.3,1008,0,0
01/13/2001,12,0,10,4.1,1008,40,0.3
01/13/2001,13,0,10,4.9,1008,10,1.9
01/13/2001,14,0,10,4.2,1008,120,1
01/13/2001,15,0,10,3.6,1008,0,0
01/13/2001,16,0,10,3.3,1008,0,0
01/13/2001,17,0,10,3.3,1008,0,0
01/13/2001,18,0,10,2.3,1008,0,0
01/13/2001,19,0,10,2.8,1008,0,0
01/13/2001,20,0,10,1.7,1008,0,0
01/13/2001,21,0,10,1.6,1008,0,0
01/13/2001,22,0,10,0.3,1008,0,0
01/13/2001,23,0,10,0.2,1008,0,0
01/13/2001,0,0,10,-1,1008,0,0
01/14/2001,1,0,10,-0.2,1008,50,0.9
01/14/2001,2,0,10,0.7,1008,40,1.2
01/14/2001,3,0,10,0.5,1008,20,1.6
01/14/2001,4,0,10,-0.7,1008,330,1.6
01/14/2001,5,0,10,-0.3,1008,20,1.7
01/14/2001,6,0,10,0.3,1008,50,1.7
01/14/2001,7,0,10,0.2,1008,0,0
01/14/2001,8,0,10,0.2,1008,0,0
01/14/2001,9,0,10,0.5,1008,0,0
01/14/2001,10,0,10,0.7,1008,40,2.9
01/14/2001,11,0,10,1.2,1008,40,2
01/14/2001,12,0,10,1,1008,0,0
01/14/2001,13,0,10,1.1,1008,100,3.6
01/14/2001,14,0,10,1,1008,0,0
01/14/2001,15,0,10,1.5,1008,0,0
01/14/2001,16,0,10,1.1,1008,0,0
01/14/2001,17,0,10,1.1,1008,0,0
01/14/2001,18,0,10,0.9,1008,0,0
01/14/2001,19,0,10,1.6,1008,320,0.9
01/14/2001,20,0,10,1,1008,320,1
01/14/2001,21,0,10,1.1,1008,310,1.1
01/14/2001,22,0,10,0.7,1008,310,1.2
01/14/2001,23,0,10,1.1,1008,300,1.2
01/14/2001,0,0,10,1.3,1008,290,1.3
01/15/2001,1,0,10,1.4,1008,290,1.4
01/15/2001,2,0,10,1.5,1008,290,1.4
01/15/2001,3,0,10,1.5,1008,290,1.5
01/15/2001,4,0,10,1.7,1008,270,1.6
01/15/2001,5,0,10,1.6,1008,270,1.6
01/15/2001,6,0,10,1.6,1008,270,1.7
01/15/2001,7,0,10,1.7,1008,260,1.8
01/15/2001,8,0,9,1.1,1008,260,1.9
01/15/2001,9,0,10,0.8,1008,260,2
01/15/2001,10,0,10,1.9,1008,240,3.7
01/15/2001,11,0,10,1.8,1008,250,2.4
01/15/2001,12,0,10,2,1008,250,5.1
01/15/2001,13,10,10,2.3,1008,240,5
01/15/2001,14,18,10,2.1,1008,230,4.8
01/15/2001,15,9,10,1.9,1008,220,4.7
01/15/2001,16,3,10,1,1008,280,9.7
01/15/2001,17,0,10,0.4,1008,270,9.6
01/15/2001,18,0,10,-0.3,1008,280,9.7
01/15/2001,19,0,10,0.4,1008,270,9.7
01/15/2001,20,0,10,-0.5,1008,260,9.7
01/15/2001,21,0,10,-0.3,1008,240,9
01/15/2001,22,0,10,-1.2,1008,230,8.4
01/15/2001,23,0,10,-1.2,1008,210,7.8
01/15/2001,0,0,10,-1.5,1008,190,7.1
01/16/2001,1,0,10,-1.7,1008,170,6.5
01/16/2001,2,0,10,-2,1008,160,5.8
01/16/2001,3,0,10,-2.4,1008,140,5.1
01/16/2001,4,0,10,-2.4,1008,120,4.5
01/16/2001,5,0,10,-2.7,1008,100,3.9
01/16/2001,6,0,10,-2.9,1008,100,3.3
01/16/2001,7,0,10,-1.9,1008,80,2.6
01/16/2001,8,0,10,-2.7,1008,120,3.5
01/16/2001,9,0,10,-2.9,1008,150,4.4
01/16/2001,10,6,10,-2.1,1008,140,4.2
01/16/2001,11,19,10,-1,1008,40,2.1
01/16/2001,12,65,10,-1.4,1008,50,1.9
01/16/2001,13,31,10,-1.5,1008,70,1.7
01/16/2001,14,52,10,-1.2,1008,80,1.5
01/16/2001,15,0,10,-0.9,1008,30,1.1
01/16/2001,16,10,10,-1.4,1008,60,0.7
01/16/2001,17,1,10,-2,1008,90,1.3
01/16/2001,18,0,10,-1.4,1008,60,0.4
01/16/2001,19,0,10,-0.3,1008,0,0
01/16/2001,20,0,10,-0.5,1008,0,0
01/16/2001,21,0,10,0.1,1008,150,1.7
01/16/2001,22,0,10,-0.3,1008,100,0.1
01/16/2001,23,0,10,0.2,1008,0,0
01/16/2001,0,0,10,0.5,1008,0,0
01/17/2001,1,0,10,0.8,1008,0,0
01/17/2001,2,0,10,1,1008,0,0
01/17/2001,3,0,10,1.1,1008,80,1.7
01/17/2001,4,0,10,1.7,1008,120,2.3
01/17/2001,5,0,10,1.8,1008,0,0
01/17/2001,6,0,10,2.2,1008,20,1.5
01/17/2001,7,0,10,2.2,1008,90,1
01/17/2001,8,0,10,2.2,1008,20,1.1
01/17/2001,9,0,10,1.7,1008,0,0
01/17/2001,10,4,10,2.2,1008,0,0
01/17/2001,11,8,10,2.3,1008,160,1.4
01/17/2001,12,46,10,1.9,1008,0,0
01/17/2001,13,142,10,1.8,1008,0,0
01/17/2001,14,20,10,2.3,1008,30,0.1
01/17/2001,15,19,10,3.4,1008,330,3.8
01/17/2001,16,10,10,2.9,1008,40,0.3
01/17/2001,17,4,10,2.4,1008,50,1.9
01/17/2001,18,0,10,2.4,1008,40,0.5
01/17/2001,19,0,10,2.4,1008,150,2.7
01/17/2001,20,0,10,2,1008,100,2.2
01/17/2001,21,0,10,2.4,1008,140,3.9
01/17/2001,22,0,10,2,1008,180,3
01/17/2001,23,0,10,2.4,1008,110,2.5
01/17/2001,0,0,10,2.5,1008,60,1.1
01/18/2001,1,0,10,2.6,1008,150,2.7
01/18/2001,2,0,10,2.7,1008,160,2.8
01/18/2001,3,0,10,2.7,1008,70,1.4
01/18/2001,4,0,10,3.2,1008,70,1.4
01/18/2001,5,0,10,3.2,1008,70,1.5
01/18/2001,6,0,10,3.4,1008,80,1.6
01/18/2001,7,0,10,3.2,1008,80,1.7
01/18/2001,8,0,10,2.6,1008,80,1.8
01/18/2001,9,0,10,2.7,1008,80,1.9
01/18/2001,10,0,10,1.6,1008,90,2
01/18/2001,11,0,10,1,1008,90,2.1
01/18/2001,12,0,10,1.5,1008,90,2
01/18/2001,13,26,10,1.4,1008,80,1.9
01/18/2001,14,0,10,1.2,1008,80,1.8
01/18/2001,15,0,10,0.5,1008,70,1.7
01/18/2001,16,0,10,0.6,1008,70,1.6
01/18/2001,17,0,10,0.9,1008,70,1.6
01/18/2001,18,0,10,0.8,1008,60,1.5
01/18/2001,19,0,10,1.6,1008,60,1.4
01/18/2001,20,0,10,1,1008,50,1.3
01/18/2001,21,0,2,1.3,1008,50,1.2
01/18/2001,22,0,10,0.7,1008,50,1.1
01/18/2001,23,0,1,1,1008,40,1
01/18/2001,0,0,1,1,1008,40,0.9
01/19/2001,1,0,1,0.9,1008,40,0.8
01/19/2001,2,0,1,0.8,1008,30,0.7
01/19/2001,3,0,10,0.7,1008,30,0.6
01/19/2001,4,0,10,1,1008,20,0.5
01/19/2001,5,0,10,0.9,1008,20,0.5
01/19/2001,6,0,10,1,1008,20,0.4
01/19/2001,7,0,10,0.9,1008,10,0.3
01/19/2001,8,0,10,0.7,1008,10,0.2
01/19/2001,9,0,10,0.6,1008,360,0.1
01/19/2001,10,0,10,1,1008,0,0
01/19/2001,11,11,10,1,1008,10,0.4
01/19/2001,12,0,10,1.3,1008,20,0.7
01/19/2001,13,32,10,1.7,1008,30,1.1
01/19/2001,14,72,10,1.7,1008,30,1.4
01/19/2001,15,26,10,1.7,1008,40,1.7
01/19/2001,16,40,10,1,1008,50,2.1
01/19/2001,17,5,9,0.6,1008,50,1.9
01/19/2001,18,0,8,0,1008,40,1.7
01/19/2001,19,0,7,0.6,1008,40,1.5
01/19/2001,20,0,6,-0.2,1008,30,1.3
01/19/2001,21,0,6,-0.1,1008,30,1.1
01/19/2001,22,0,5,-0.9,1008,20,1
01/19/2001,23,0,4,-0.8,1008,20,0.8
01/19/2001,0,0,3,-1.1,1008,10,0.6
01/20/2001,1,0,2,-1.4,1008,10,0.4
01/20/2001,2,0,1,-1.6,1008,360,0.2
01/20/2001,3,0,0,-2,1008,0,0
01/20/2001,4,0,0,-2,1008,0,0
01/20/2001,5,0,5,-2.1,1008,0,0
01/20/2001,6,0,10,-2,1008,0,0
01/20/2001,7,0,10,-2.5,1008,0,0
01/20/2001,8,0,10,-2.8,1008,0,0
01/20/2001,9,0,10,-2.2,1008,0,0
01/20/2001,10,2,10,-2,1008,0,0
01/20/2001,11,8,10,-3,1008,0,0
01/20/2001,12,26,9,-3.3,1008,0,0
01/20/2001,13,5,9,-3.8,1008,0,0
01/20/2001,14,55,6,-3.6,1008,0,0
01/20/2001,15,278,2,-4,1008,0,0
01/20/2001,16,104,3,-3.3,1008,0,0
01/20/2001,17,1,9,-4.3,1008,240,2.5
01/20/2001,18,0,9,-4.1,1008,260,2.5
01/20/2001,19,0,9,-3.2,1008,250,2
01/20/2001,20,0,9,-3.6,1008,260,1.8
01/20/2001,21,0,2,-3.2,1008,270,1.7
01/20/2001,22,0,10,-3.6,1008,280,1.5
01/20/2001,23,0,9,-3.3,1008,290,1.3
01/20/2001,0,0,9,-3.1,1008,300,1.2
01/21/2001,1,0,10,-3.1,1008,310,1
01/21/2001,2,0,10,-2.9,1008,310,0.8
01/21/2001,3,0,10,-3,1008,320,0.7
01/21/2001,4,0,10,-2.5,1008,330,0.5
01/21/2001,5,0,10,-2.5,1008,340,0.3
01/21/2001,6,0,10,-2.3,1008,350,0.2
01/21/2001,7,0,10,-2.2,1008,0,0
01/21/2001,8,0,10,-2,1008,0,0
01/21/2001,9,0,10,-1.9,1008,0,0
01/21/2001,10,0,10,-1.1,1008,0,0
01/21/2001,11,3,10,-1,1008,0,0
01/21/2001,12,23,10,-0.8,1008,0,0
01/21/2001,13,16,10,-0.5,1008,0,0
01/21/2001,14,23,10,-0.5,1008,0,0
01/21/2001,15,0,10,-1,1008,0,0
01/21/2001,16,0,10,-0.4,1008,0,0
01/21/2001,17,0,10,0.4,1008,0,0
01/21/2001,18,0,10,1.1,1008,0,0
01/21/2001,19,0,10,3,1008,0,0
01/21/2001,20,0,10,2.4,1008,0,0
01/21/2001,21,0,10,2.6,1008,0,0
01/21/2001,22,0,10,1.9,1008,0,0
01/21/2001,23,0,10,2.2,1008,0,0
01/21/2001,0,0,10,2.1,1008,0,0
01/22/2001,1,0,10,1.9,1008,0,0
01/22/2001,2,0,10,1.8,1008,0,0
01/22/2001,3,0,9,1.6,1008,0,0
01/22/2001,4,0,9,1.9,1008,0,0
01/22/2001,5,0,9,1.7,1008,0,0
01/22/2001,6,0,9,1.7,1008,0,0
01/22/2001,7,0,9,1.3,1008,0,0
01/22/2001,8,0,9,1,1008,0,0
01/22/2001,9,0,9,-0.2,1008,0,0
01/22/2001,10,15,9,-0.3,1008,0,0
01/22/2001,11,0,9,-0.5,1008,0,0
01/22/2001,12,29,9,-0.7,1008,0,0
01/22/2001,13,27,9,0.2,1008,0,0
01/22/2001,14,27,10,0,1008,0,0
01/22/2001,15,0,10,-0.2,1008,0,0
01/22/2001,16,12,10,-0.3,1008,0,0
01/22/2001,17,2,10,-0.5,1008,0,0
01/22/2001,18,0,10,0.3,1008,0,0
01/22/2001,19,0,10,0.2,1008,0,0
01/22/2001,20,0,10,-1,1008,0,0
01/22/2001,21,0,10,-1,1008,0,0
01/22/2001,22,0,10,-2,1008,0,0
01/22/2001,23,0,10,-1,1008,0,0
01/22/2001,0,0,10,-2,1008,0,0
01/23/2001,1,0,10,-1,1008,0,0
01/23/2001,2,0,10,-1,1008,0,0
01/23/2001,3,0,10,-1.2,1008,0,0
01/23/2001,4,0,10,-1,1008,0,0
01/23/2001,5,0,10,-1,1008,0,0
01/23/2001,6,0,10,-1,1008,0,0
01/23/2001,7,0,10,-1,1008,0,0
01/23/2001,8,0,10,-1.2,1008,0,0
01/23/2001,9,0,10,-1,1008,0,0
01/23/2001,10,0,10,-1,1008,0,0
01/23/2001,11,0,10,-1,1008,0,0
01/23/2001,12,0,10,-1,1008,0,0
01/23/2001,13,0,10,-1,1008,0,0
01/23/2001,14,0,10,-1,1008,0,0
01/23/2001,15,0,10,-1,1008,0,0
01/23/2001,16,0,10,-1,1008,0,0
01/23/2001,17,0,10,-1,1008,0,0
01/23/2001,18,0,10,-2,1008,0,0
01/23/2001,19,0,10,-2,1008,0,0
01/23/2001,20,0,10,-2,1008,0,0
01/23/2001,21,0,10,-1,1008,0,0
01/23/2001,22,0,10,-1,1008,0,0
01/23/2001,23,0,10,-1,1008,0,0
01/23/2001,0,0,10,-1,1008,0,0
01/24/2001,1,0,10,-1,1008,0,0
01/24/2001,2,0,10,-1,1008,0,0
01/24/2001,3,0,10,-1,1008,0,0
01/24/2001,4,0,10,-1,1008,0,0
01/24/2001,5,0,10,-1,1008,0,0
01/24/2001,6,0,10,-1,1008,0,0
01/24/2001,7,0,10,-1,1008,0,0
01/24/2001,8,0,10,-1,1008,0,0
01/24/2001,9,0,10,-1,1008,0,0
